	V1	AVG	name
8365	0.2508	0.2508	Q6PGP7
2368	0.2507	0.2507	P04085
7986	0.2507	0.2507	Q68DA7
11850	0.2505	0.2505	Q93075
1845	0.2504	0.2504	O94850
3195	0.2502	0.2502	P17029
8498	0.25	0.25	Q6UWI2
2342	0.2498	0.2498	P03372
14360	0.2498	0.2498	Q9H7P6
12455	0.2492	0.2492	Q96JK2
13759	0.2491	0.2491	Q9BZF9
7632	0.249	0.249	Q5T5C0
12619	0.249	0.249	Q96MA1
3169	0.2488	0.2488	P16520
6093	0.2486	0.2486	Q13477
16696	0.2486	0.2486	Q9Y561
14159	0.2485	0.2485	Q9H3H5
14588	0.2484	0.2484	Q9HC21
16468	0.2484	0.2484	Q9Y2J4
890	0.2483	0.2483	O15020
4644	0.2483	0.2483	P50895
7473	0.2483	0.2483	Q5JXB2
4774	0.2481	0.2481	P52630
11859	0.2481	0.2481	Q93100
8905	0.2479	0.2479	Q76NI1
9259	0.24773	0.24773	Q86T90
8827	0.2477	0.2477	Q6ZW31
13674	0.2477	0.2477	Q9BYE2
1398	0.2475	0.2475	O60635
2572	0.2474	0.2474	P08151
7328	0.2474	0.2474	Q5BJH7
8198	0.2474	0.2474	Q6NUJ5
6822	0.2473	0.2473	Q16665
6797	0.2471	0.2471	Q16611
943	0.2465	0.2465	O15178
473	0.24642	0.24642	B3KS81
7324	0.2464	0.2464	Q5BJD5
14862	0.2464	0.2464	Q9NR22
16041	0.2462	0.2462	Q9UKV5
10685	0.2461	0.2461	Q8NEA6
8815	0.24609	0.24609	Q6ZVL6
3790	0.2458	0.2458	P29992
5836	0.2458	0.2458	Q12756
13628	0.2455	0.2455	Q9BXW9
4692	0.2453	0.2453	P51617
870	0.2452	0.2452	O14965
11077	0.2452	0.2452	Q8TAV4
12331	0.2452	0.2452	Q96H20
1027	0.2439	0.2439	O15460
4480	0.2439	0.2439	P48745
16297	0.2439	0.2439	Q9UPT5
15271	0.24388	0.24388	Q9NY46
11005	0.2438	0.2438	Q8NHV4
13687	0.2438	0.2438	Q9BYJ0
6626	0.2436	0.2436	Q15526
10570	0.2433	0.2433	Q8NC44
3477	0.2432	0.2432	P22413
11617	0.2431	0.2431	Q8WZ73
16012	0.243	0.243	Q9UKM7
4076	0.2427	0.2427	P36021
6551	0.2424	0.2424	Q15165
14769	0.2421	0.2421	Q9NPQ8
13855	0.2417	0.2417	Q9C0I3
6378	0.2413	0.2413	Q14651
10603	0.2413	0.2413	Q8NCN5
1931	0.2408	0.2408	O95159
11865	0.2406	0.2406	Q969E8
1192	0.2405	0.2405	O43597
10633	0.2405	0.2405	Q8ND83
13241	0.2402	0.2402	Q9BQP7
12384	0.2397	0.2397	Q96I59
1333	0.2395	0.2395	O60331
3426	0.2394	0.2394	P21579
3322	0.2393	0.2393	P19532
6631	0.2393	0.2393	Q15544
1089	0.2392	0.2392	O43194
12852	0.23915	0.23915	Q96QT4
13895	0.2389	0.2389	Q9GZT4
15117	0.2388	0.2388	Q9NVR5
14252	0.2387	0.2387	Q9H582
6508	0.2385	0.2385	Q15041
13639	0.2385	0.2385	Q9BY12
12928	0.2383	0.2383	Q96S38
12931	0.2383	0.2383	Q96S52
3667	0.238	0.238	P26998
9296	0.2378	0.2378	Q86U90
16494	0.2378	0.2378	Q9Y2R2
8234	0.2378	0.2378	Q6NY19
791	0.2377	0.2377	O14715
7488	0.23763	0.23763	Q5M9Q1
6152	0.2376	0.2376	Q13615
16073	0.2376	0.2376	Q9UL51
5949	0.2372	0.2372	Q13093
10564	0.2371	0.2371	Q8NBZ0
1232	0.237	0.237	O43752
11858	0.2368	0.2368	Q93099
12390	0.2368	0.2368	Q96IF1
16267	0.2367	0.2367	Q9UP83
13359	0.2363	0.2363	Q9BT25
7033	0.2359	0.2359	Q33E94
14265	0.2359	0.2359	Q9H5N1
7097	0.2358	0.2358	Q3SYG4
10481	0.2356	0.2356	Q8NA57
5723	0.2355	0.2355	Q07890
4568	0.2355	0.2355	P49770
4033	0.2354	0.2354	P35548
8037	0.2352	0.2352	Q6BDS2
817	0.235	0.235	O14787
110	0.23484	0.23484	A4FU49
6787	0.2346	0.2346	Q16584
1226	0.2345	0.2345	O43734
11776	0.2344	0.2344	Q92843
3194	0.2343	0.2343	P17028
4546	0.2342	0.2342	P49715
15764	0.2341	0.2341	Q9UGU5
11258	0.23404	0.23404	Q8TDW7
12991	0.2339	0.2339	Q96T76
11082	0.2338	0.2338	Q8TAY7
145	0.23377	0.23377	A6NCI8
8363	0.2337	0.2337	Q6PFW1
11013	0.2335	0.2335	Q8NHY3
7661	0.2334	0.2334	Q5T7B8
10387	0.2334	0.2334	Q8N8G2
9961	0.2333	0.2333	Q8IZQ1
7539	0.233	0.233	Q5SRN2
9508	0.2327	0.2327	Q86XR7
16706	0.2327	0.2327	Q9Y584
11425	0.2325	0.2325	Q8WV41
10627	0.2325	0.2325	Q8ND30
13348	0.2325	0.2325	Q9BST9
1827	0.2324	0.2324	O94806
736	0.2321	0.2321	O14523
1983	0.232	0.232	O95340
7945	0.2317	0.2317	Q658Y4
4274	0.2316	0.2316	P43004
3973	0.2315	0.2315	P34913
12327	0.2313	0.2313	Q96GY3
15728	0.2312	0.2312	Q9UFH2
6862	0.2308	0.2308	Q16850
11968	0.2307	0.2307	Q96AG3
9734	0.2305	0.2305	Q8IWQ3
10318	0.2305	0.2305	Q8N6R0
12079	0.2305	0.2305	Q96CC6
14952	0.2305	0.2305	Q9NS28
4674	0.2303	0.2303	P51512
6262	0.2296	0.2296	Q14156
1671	0.2295	0.2295	O75626
13500	0.2295	0.2295	Q9BW27
4866	0.2293	0.2293	P54278
10622	0.2293	0.2293	Q8ND04
1846	0.2292	0.2292	O94851
7038	0.2292	0.2292	Q3B8N2
4492	0.2292	0.2292	P49116
86	0.2286	0.2286	A3KMH1
10280	0.2286	0.2286	Q8N668
3648	0.2284	0.2284	P26436
4828	0.2284	0.2284	P53611
12126	0.2281	0.2281	Q96DA2
15014	0.2281	0.2281	Q9NTM9
15492	0.228	0.228	Q9P1Z9
16065	0.228	0.228	Q9UL26
1390	0.2277	0.2277	O60566
15864	0.2273	0.2273	Q9UIF8
9704	0.2268	0.2268	Q8IW70
4340	0.2267	0.2267	P45984
4721	0.2266	0.2266	P51798
15088	0.2264	0.2264	Q9NVD7
14579	0.2263	0.2263	Q9HBW9
7218	0.2261	0.2261	Q4ZIN3
15056	0.2261	0.2261	Q9NUQ8
15298	0.2261	0.2261	Q9NYH9
11163	0.2258	0.2258	Q8TCD5
11549	0.2254	0.2254	Q8WXF7
4327	0.2253	0.2253	P43694
3910	0.2252	0.2252	P32121
2677	0.2251	0.2251	P09619
7785	0.2248	0.2248	Q5VTB9
4199	0.2246	0.2246	P41217
928	0.2244	0.2244	O15121
4778	0.224	0.224	P52735
872	0.2239	0.2239	O14967
13158	0.2238	0.2238	Q99946
1892	0.2237	0.2237	O94983
16935	0.22368	0.22368	Q9Y6X0
12031	0.2236	0.2236	Q96BN8
11868	0.22326	0.22326	Q969F2
3825	0.223	0.223	P30530
10518	0.2229	0.2229	Q8NB49
15869	0.2228	0.2228	Q9UIH9
4846	0.2225	0.2225	P53804
5179	0.2223	0.2223	P61601
7709	0.2222	0.2222	Q5TCX8
7683	0.2221	0.2221	Q5T9L3
4753	0.222	0.222	P51965
9231	0.2218	0.2218	Q86SG7
3424	0.2217	0.2217	P21549
6558	0.2217	0.2217	Q15208
16403	0.2216	0.2216	Q9Y276
16284	0.22159	0.22159	Q9UPP5
15010	0.2213	0.2213	Q9NTJ4
4239	0.221	0.221	P42263
11263	0.221	0.221	Q8TDY2
8046	0.22094	0.22094	Q6DKI2
1391	0.2208	0.2208	O60568
1608	0.2204	0.2204	O75427
6103	0.2201	0.2201	Q13496
7576	0.22	0.22	Q5T011
14246	0.22	0.22	Q9H4Z2
15618	0.2196	0.2196	Q9UBF8
12988	0.2195	0.2195	Q96T60
16840	0.2194	0.2194	Q9Y653
6584	0.2191	0.2191	Q15361
13441	0.21858	0.21858	Q9BUV0
1523	0.2185	0.2185	O75140
5881	0.2184	0.2184	Q12882
6401	0.2182	0.2182	Q14693
13726	0.2182	0.2182	Q9BYZ2
15658	0.218	0.218	Q9UBS3
16497	0.218	0.218	Q9Y2S2
12636	0.2178	0.2178	Q96MG7
15454	0.2178	0.2178	Q9P0N8
5494	0.2175	0.2175	Q01664
15060	0.2174	0.2174	Q9NUT2
46	0.2173	0.2173	A1L170
7154	0.21715	0.21715	Q49MG5
4601	0.2171	0.2171	P50135
8021	0.2171	0.2171	Q6A1A2
17	0.2168	0.2168	A0JNW5
1480	0.2168	0.2168	O60942
6815	0.2168	0.2168	Q16650
3933	0.2161	0.2161	P32754
5514	0.216	0.216	Q01973
1008	0.2152	0.2152	O15394
5909	0.2152	0.2152	Q12952
1059	0.215	0.215	O15550
11663	0.215	0.215	Q92547
14376	0.215	0.215	Q9H7Z6
16814	0.215	0.215	Q9Y5Y6
715	0.2147	0.2147	O00754
11341	0.2147	0.2147	Q8TF64
12244	0.2147	0.2147	Q96F85
6699	0.2146	0.2146	Q15785
14358	0.2143	0.2143	Q9H7M9
9936	0.21403	0.21403	Q8IZF2
5738	0.2139	0.2139	Q08289
2491	0.2137	0.2137	P06734
9180	0.2136	0.2136	Q7Z6M1
13346	0.2136	0.2136	Q9BSQ5
16618	0.2136	0.2136	Q9Y463
6172	0.2134	0.2134	Q13685
5558	0.2133	0.2133	Q02809
1329	0.2132	0.2132	O60315
8918	0.2131	0.2131	Q7L190
11152	0.2125	0.2125	Q8TC76
7248	0.2123	0.2123	Q53FE4
2011	0.2122	0.2122	O95405
15288	0.2122	0.2122	Q9NYA4
4407	0.21183	0.21183	P47902
16469	0.2116	0.2116	Q9Y2J8
6921	0.2115	0.2115	Q2KHT3
15359	0.2114	0.2114	Q9NZA1
2226	0.2112	0.2112	P00749
6578	0.2111	0.2111	Q15326
4153	0.21084	0.21084	P40197
7907	0.2108	0.2108	Q5W0V3
16670	0.2108	0.2108	Q9Y4L5
6249	0.2107	0.2107	Q14139
7687	0.2106	0.2106	Q5TA45
12935	0.2106	0.2106	Q96S65
16026	0.2106	0.2106	Q9UKR5
4833	0.2104	0.2104	P53671
6422	0.2104	0.2104	Q14781
12355	0.2104	0.2104	Q96HH9
1524	0.2103	0.2103	O75144
700	0.21	0.21	O00602
15775	0.2098	0.2098	Q9UH92
2488	0.2096	0.2096	P06731
5874	0.2095	0.2095	Q12864
13335	0.2094	0.2094	Q9BSJ2
2431	0.2093	0.2093	P05129
6074	0.2092	0.2092	Q13433
4859	0.209	0.209	P54198
3366	0.2088	0.2088	P20393
4894	0.2088	0.2088	P54826
12330	0.2087	0.2087	Q96H15
9466	0.2085	0.2085	Q86X27
11148	0.2084	0.2084	Q8TC56
3304	0.2083	0.2083	P19237
10791	0.20822	0.20822	Q8NFY4
8730	0.2081	0.2081	Q6ZRI6
13735	0.2081	0.2081	Q9BZ72
1850	0.2079	0.2079	O94864
2646	0.2079	0.2079	P09093
4693	0.2079	0.2079	P51636
1229	0.2078	0.2078	O43741
5256	0.2077	0.2077	P63252
3524	0.2073	0.2073	P23378
4127	0.2071	0.2071	P38405
4574	0.2071	0.2071	P49795
8948	0.2068	0.2068	Q7L592
12724	0.2068	0.2068	Q96NT1
5229	0.2067	0.2067	P62760
13719	0.2067	0.2067	Q9BYV8
550	0.2062	0.2062	F8WCM5
4641	0.2062	0.2062	P50750
11648	0.2059	0.2059	Q92526
1814	0.2057	0.2057	O94762
2392	0.2056	0.2056	P04424
13596	0.20558	0.20558	Q9BXM0
16931	0.2055	0.2055	Q9Y6W3
1632	0.2053	0.2053	O75487
8926	0.2047	0.2047	Q7L266
1537	0.2046	0.2046	O75164
3863	0.2046	0.2046	P31267
7781	0.2045	0.2045	Q5VT97
5687	0.2043	0.2043	Q06710
9722	0.2043	0.2043	Q8IWE5
11704	0.2042	0.2042	Q92626
16037	0.2042	0.2042	Q9UKU7
4441	0.204	0.204	P48380
15944	0.2039	0.2039	Q9UJX2
7741	0.2038	0.2038	Q5THR3
9054	0.2033	0.2033	Q7Z3J3
13872	0.203	0.203	Q9GZM8
3739	0.203	0.203	P28749
12917	0.20281	0.20281	Q96RV3
2590	0.20276	0.20276	P08263
6703	0.2025	0.2025	Q15800
2079	0.2023	0.2023	O95685
15130	0.2015	0.2015	Q9NVX2
8321	0.20126	0.20126	Q6P6B1
3577	0.2011	0.2011	P24468
4877	0.2007	0.2007	P54687
1444	0.2006	0.2006	O60825
15651	0.2006	0.2006	Q9UBQ6
13897	0.2005	0.2005	Q9GZT6
3107	0.2004	0.2004	P15514
14807	0.2003	0.2003	Q9NQC7
15173	0.2001	0.2001	Q9NWU1
14996	0.1999	0.1999	Q9NSV4
6156	0.1996	0.1996	Q13619
6782	0.1995	0.1995	Q16566
12537	0.1994	0.1994	Q96L34
10725	0.1992	0.1992	Q8NEU8
9791	0.1991	0.1991	Q8IXL7
15425	0.19891	0.19891	Q9NZV1
12346	0.1989	0.1989	Q96HB5
2346	0.1987	0.1987	P03915
15257	0.1987	0.1987	Q9NXX6
16105	0.19867	0.19867	Q9ULG6
5747	0.1986	0.1986	Q08431
14129	0.19846	0.19846	Q9H2X6
12116	0.1979	0.1979	Q96D15
5581	0.1977	0.1977	Q03167
11894	0.1976	0.1976	Q969P0
13254	0.1976	0.1976	Q9BQY9
8431	0.1975	0.1975	Q6QEF8
3039	0.1972	0.1972	P14316
12850	0.19697	0.19697	Q96QS3
9934	0.1969	0.1969	Q8IZE3
10988	0.1967	0.1967	Q8NHP6
5382	0.1965	0.1965	P84022
3553	0.1961	0.1961	P23759
15754	0.1959	0.1959	Q9UGM6
5471	0.19589	0.19589	Q01118
11255	0.1958	0.1958	Q8TDW0
2516	0.1956	0.1956	P07307
12117	0.1954	0.1954	Q96D31
13508	0.1954	0.1954	Q9BW91
3766	0.19526	0.19526	P29371
9106	0.1952	0.1952	Q7Z4Q2
1486	0.1951	0.1951	O75030
6076	0.1951	0.1951	Q13438
1501	0.1949	0.1949	O75074
1532	0.1947	0.1947	O75154
15997	0.1947	0.1947	Q9UKI2
5857	0.1943	0.1943	Q12809
6181	0.1942	0.1942	Q13751
3781	0.194	0.194	P29597
6672	0.19389	0.19389	Q15699
10768	0.19363	0.19363	Q8NFN8
12841	0.1931	0.1931	Q96QF0
12713	0.19308	0.19308	Q96NK8
987	0.193	0.193	O15327
2667	0.19296	0.19296	P09488
3617	0.1929	0.1929	P25445
4462	0.1929	0.1929	P48594
6660	0.1928	0.1928	Q15650
11855	0.1924	0.1924	Q93096
11491	0.1922	0.1922	Q8WWC4
13965	0.19213	0.19213	Q9H0F5
8393	0.1918	0.1918	Q6PIW4
14041	0.1918	0.1918	Q9H1K0
1009	0.1917	0.1917	O15397
5813	0.19163	0.19163	Q0VF96
1525	0.19144	0.19144	O75145
15299	0.1914	0.1914	Q9NYI0
14902	0.191	0.191	Q9NRG1
3286	0.19079	0.19079	P18847
11931	0.1905	0.1905	Q969Z4
12747	0.1897	0.1897	Q96P47
5700	0.1894	0.1894	Q07075
8090	0.18918	0.18918	Q6IC98
10802	0.1888	0.1888	Q8NG11
6485	0.18857	0.18857	Q15006
774	0.1884	0.1884	O14649
2823	0.1883	0.1883	P10244
14661	0.1883	0.1883	Q9HCU4
14881	0.18829	0.18829	Q9NR83
8954	0.1882	0.1882	Q7L5N7
16833	0.1882	0.1882	Q9Y623
1917	0.18795	0.18795	O95096
12356	0.1877	0.1877	Q96HI0
13605	0.1875	0.1875	Q9BXR0
3413	0.18736	0.18736	P21283
9644	0.1872	0.1872	Q8IV36
11324	0.1868	0.1868	Q8TF05
14115	0.1867	0.1867	Q9H2S1
5541	0.1862	0.1862	Q02410
13884	0.1852	0.1852	Q9GZP9
16596	0.1848	0.1848	Q9Y3Q3
4885	0.1847	0.1847	P54760
5150	0.1845	0.1845	P61073
11700	0.1842	0.1842	Q92622
14048	0.184	0.184	Q9H1P3
3313	0.1839	0.1839	P19419
6462	0.1838	0.1838	Q14997
896	0.1836	0.1836	O15037
13296	0.18337	0.18337	Q9BRR8
6336	0.1833	0.1833	Q14511
12102	0.1832	0.1832	Q96CS7
12268	0.1832	0.1832	Q96FV2
6619	0.18316	0.18316	Q15468
3261	0.183	0.183	P18074
10545	0.1828	0.1828	Q8NBN3
629	0.1828	0.1828	O00327
5086	0.18263	0.18263	P59510
7203	0.1825	0.1825	Q4V9L6
11543	0.18242	0.18242	Q8WXE1
15987	0.1824	0.1824	Q9UKD1
965	0.18232	0.18232	O15247
1987	0.1822	0.1822	O95352
3270	0.1821	0.1821	P18428
14311	0.1821	0.1821	Q9H6R3
3353	0.182	0.182	P20264
13057	0.1819	0.1819	Q99593
5905	0.18182	0.18182	Q12947
739	0.1816	0.1816	O14526
13934	0.1815	0.1815	Q9H061
4050	0.1813	0.1813	P35625
15762	0.1813	0.1813	Q9UGT4
14644	0.1812	0.1812	Q9HCM4
15785	0.18082	0.18082	Q9UHC6
2047	0.1807	0.1807	O95503
8706	0.1807	0.1807	Q6ZNR0
3554	0.18057	0.18057	P23760
14255	0.1805	0.1805	Q9H598
14414	0.1805	0.1805	Q9H8V3
13061	0.18021	0.18021	Q99607
14010	0.1801	0.1801	Q9H147
11759	0.18	0.18	Q92817
2362	0.1799	0.1799	P04054
14969	0.1797	0.1797	Q9NS87
7608	0.1796	0.1796	Q5T2D2
1006	0.1794	0.1794	O15391
4689	0.1794	0.1794	P51606
11331	0.1792	0.1792	Q8TF40
3678	0.17919	0.17919	P27449
14078	0.1789	0.1789	Q9H267
16102	0.1789	0.1789	Q9ULF5
16286	0.1786	0.1786	Q9UPQ3
8781	0.17855	0.17855	Q6ZU35
4537	0.1777	0.1777	P49642
9729	0.1776	0.1776	Q8IWL1
1343	0.1773	0.1773	O60381
14631	0.17723	0.17723	Q9HCJ5
2924	0.17711	0.17711	P11844
16053	0.177	0.177	Q9UKZ1
13921	0.1769	0.1769	Q9GZY6
13096	0.1768	0.1768	Q99705
14296	0.1767	0.1767	Q9H6E4
5809	0.17666	0.17666	Q0VDD7
823	0.17635	0.17635	O14798
4936	0.176	0.176	P55199
6437	0.176	0.176	Q14865
9168	0.17593	0.17593	Q7Z6I8
6239	0.17591	0.17591	Q14116
3225	0.17549	0.17549	P17516
13830	0.1751	0.1751	Q9C0B9
4907	0.17491	0.17491	P55008
6210	0.1746	0.1746	Q13936
1017	0.1743	0.1743	O15431
15701	0.1743	0.1743	Q9UDX5
9769	0.17425	0.17425	Q8IX15
9429	0.1742	0.1742	Q86WA6
5759	0.17411	0.17411	Q08830
16335	0.1741	0.1741	Q9UQ84
14496	0.17402	0.17402	Q9HAP2
6116	0.17375	0.17375	Q13522
3688	0.1736	0.1736	P27701
1708	0.1735	0.1735	O75794
7117	0.17319	0.17319	Q401N2
6573	0.17314	0.17314	Q15303
5305	0.1731	0.1731	P78367
13887	0.1729	0.1729	Q9GZR1
12147	0.17279	0.17279	Q96DN6
11049	0.1727	0.1727	Q8TAF3
1119	0.1724	0.1724	O43301
15121	0.1721	0.1721	Q9NVT9
7439	0.17209	0.17209	Q5JTC6
13252	0.1719	0.1719	Q9BQW3
6091	0.1718	0.1718	Q13472
6138	0.17166	0.17166	Q13585
14758	0.1715	0.1715	Q9NPI1
2173	0.1714	0.1714	O95997
444	0.17087	0.17087	A8MZF0
67	0.1708	0.1708	A2RRP1
941	0.17056	0.17056	O15169
2058	0.17054	0.17054	O95600
9388	0.17046	0.17046	Q86VN1
13860	0.17045	0.17045	Q9C0J9
10077	0.17	0.17	Q8N228
8656	0.1699	0.1699	Q6ZMT1
9986	0.1695	0.1695	Q8N0U8
1310	0.1694	0.1694	O60282
5863	0.1694	0.1694	Q12834
13434	0.1687	0.1687	Q9BUP3
7519	0.16867	0.16867	Q5S007
10242	0.16861	0.16861	Q8N5G2
10668	0.16859	0.16859	Q8NDZ2
70	0.16841	0.16841	A2RU30
14744	0.1683	0.1683	Q9NPF5
7051	0.16796	0.16796	Q3KP66
7276	0.1679	0.1679	Q53HL2
13582	0.16789	0.16789	Q9BXJ0
3447	0.1678	0.1678	P21860
4916	0.1675	0.1675	P55058
9241	0.1675	0.1675	Q86SQ6
7290	0.16741	0.16741	Q53SZ7
3329	0.1674	0.1674	P19793
13790	0.1674	0.1674	Q9BZV1
14303	0.1674	0.1674	Q9H6K1
12945	0.167	0.167	Q96SA4
3635	0.1669	0.1669	P26010
14104	0.16627	0.16627	Q9H2J4
53	0.1662	0.1662	A1XBS5
1713	0.166	0.166	O75815
2837	0.166	0.166	P10589
1926	0.1659	0.1659	O95154
11647	0.1659	0.1659	Q92523
13804	0.1659	0.1659	Q9C004
13421	0.16585	0.16585	Q9BUH8
6444	0.1655	0.1655	Q14929
15067	0.1654	0.1654	Q9NUY8
13405	0.16536	0.16536	Q9BU40
1899	0.165124	0.165124	O94993
10461	0.165	0.165	Q8N9U0
16141	0.16496	0.16496	Q9ULS5
1274	0.1649	0.1649	O43913
1841	0.1649	0.1649	O94830
14656	0.1649	0.1649	Q9HCS4
11237	0.1645	0.1645	Q8TDN4
15819	0.16447	0.16447	Q9UHN6
822	0.1644	0.1644	O14795
2136	0.1643	0.1643	O95870
5355	0.1643	0.1643	P81133
5442	0.1643	0.1643	Q00537
11711	0.1643	0.1643	Q92643
13549	0.1638	0.1638	Q9BX63
847	0.1636	0.1636	O14896
14488	0.16358	0.16358	Q9HAC8
2122	0.1635	0.1635	O95837
1894	0.16346	0.16346	O94986
10637	0.1634	0.1634	Q8NDB2
2128	0.1633	0.1633	O95857
8895	0.1633	0.1633	Q76I76
3311	0.1632	0.1632	P19397
3999	0.1632	0.1632	P35236
14387	0.163	0.163	Q9H857
2914	0.1629	0.1629	P11597
15599	0.1627	0.1627	Q9P2Y5
3590	0.1627	0.1627	P24855
13843	0.1625	0.1625	Q9C0E2
1513	0.1624	0.1624	O75113
8346	0.1623	0.1623	Q6PCE3
12214	0.1612	0.1612	Q96ER9
159	0.16118	0.16118	A6ND36
16126	0.16093	0.16093	Q9ULL1
16646	0.1609	0.1609	Q9Y4D7
9372	0.16089	0.16089	Q86VE0
10746	0.1607	0.1607	Q8NFA0
412	0.160507	0.160507	A8MV65
9159	0.16047	0.16047	Q7Z699
6770	0.1603	0.1603	Q16537
10586	0.1603	0.1603	Q8NCE2
12106	0.1601	0.1601	Q96CV9
14500	0.1594	0.1594	Q9HAS0
11103	0.1588	0.1588	Q8TBB5
10249	0.1586	0.1586	Q8N5J2
11486	0.15837	0.15837	Q8WWA0
9297	0.1582	0.1582	Q86UA1
12274	0.1581	0.1581	Q96FZ2
2724	0.15793	0.15793	P0C7M4
6209	0.15771	0.15771	Q13907
3043	0.1576	0.1576	P14384
3267	0.1575	0.1575	P18146
16719	0.15721	0.15721	Q9Y5C1
2183	0.157	0.157	O96009
15153	0.15692	0.15692	Q9NWH7
9650	0.1569	0.1569	Q8IV53
1359	0.1568	0.1568	O60476
3880	0.15665	0.15665	P31415
5717	0.15663	0.15663	Q07820
4764	0.15661	0.15661	P52306
5828	0.1564	0.1564	Q10588
857	0.15631	0.15631	O14925
8340	0.1562	0.1562	Q6PCB0
12378	0.15607	0.15607	Q96I15
10541	0.1559	0.1559	Q8NBL1
14690	0.15566	0.15566	Q9NP50
979	0.1555	0.1555	O15297
1125	0.1555	0.1555	O43310
2653	0.155475	0.155475	P09210
2443	0.1551	0.1551	P05186
2628	0.155	0.155	P08842
2266	0.15497	0.15497	P01241
8981	0.1548	0.1548	Q7LGA3
13538	0.15477	0.15477	Q9BWW7
2164	0.15475	0.15475	O95980
8316	0.1544	0.1544	Q6P5S2
6705	0.15427	0.15427	Q15813
11087	0.15427	0.15427	Q8TB24
1756	0.15416	0.15416	O75935
13518	0.15381	0.15381	Q9BWH6
2478	0.1536	0.1536	P06280
2518	0.15354	0.15354	P07316
12902	0.1535	0.1535	Q96RQ1
15091	0.1533	0.1533	Q9NVE7
6593	0.15329	0.15329	Q15390
1520	0.1532	0.1532	O75129
5733	0.1531	0.1531	Q08174
6635	0.15295	0.15295	Q15560
13298	0.15294	0.15294	Q9BRS2
11632	0.1529	0.1529	Q92481
3092	0.15289	0.15289	P15260
13981	0.1528	0.1528	Q9H0M0
8270	0.15262	0.15262	Q6P1X6
683	0.1524	0.1524	O00534
5030	0.1523	0.1523	P57082
7162	0.1523	0.1523	Q4G0F5
557	0.1521	0.1521	H3BQB6
10364	0.15198	0.15198	Q8N806
12982	0.1519	0.1519	Q96T49
16918	0.1519	0.1519	Q9Y6Q5
15064	0.15141	0.15141	Q9NUV9
7355	0.15136	0.15136	Q5FBB7
10510	0.1512	0.1512	Q8NB12
13269	0.151	0.151	Q9BRG1
9908	0.1508	0.1508	Q8IZ07
8013	0.15079	0.15079	Q69YN2
11310	0.150717	0.150717	Q8TER0
9096	0.15068	0.15068	Q7Z4H8
2638	0.15056	0.15056	P08F94
13825	0.15047	0.15047	Q9C0B1
7256	0.15043	0.15043	Q53GD3
2952	0.15013	0.15013	P12524
15205	0.1499	0.1499	Q9NX47
4190	0.14974	0.14974	P41159
6128	0.14961	0.14961	Q13562
1270	0.14942	0.14942	O43900
12145	0.14902	0.14902	Q96DN2
5524	0.1489	0.1489	Q02108
8447	0.1487	0.1487	Q6S5L8
1110	0.1486	0.1486	O43291
13869	0.14815	0.14815	Q9GZM5
403	0.1481	0.1481	A8MUH7
3792	0.14808	0.14808	P30039
2502	0.148	0.148	P07098
7302	0.147807	0.147807	Q569H4
5535	0.14775	0.14775	Q02297
1194	0.1477	0.1477	O43602
16243	0.14768	0.14768	Q9UNL4
15226	0.14764	0.14764	Q9NXE8
11763	0.147568	0.147568	Q92824
13077	0.14745	0.14745	Q99650
5250	0.1472	0.1472	P63146
6476	0.14674	0.14674	Q14CX7
10990	0.1465	0.1465	Q8NHP8
15772	0.14649	0.14649	Q9UH73
15481	0.14635	0.14635	Q9P1T7
12156	0.14623	0.14623	Q96DT7
2905	0.14617	0.14617	P11473
13097	0.14607	0.14607	Q99707
9874	0.14562	0.14562	Q8IYM9
15094	0.14562	0.14562	Q9NVG8
6050	0.1453	0.1453	Q13371
11219	0.14529	0.14529	Q8TDC3
12249	0.14507	0.14507	Q96FC7
957	0.1449	0.1449	O15228
7460	0.1447	0.1447	Q5JVF3
15859	0.1446	0.1446	Q9UID3
15820	0.14452	0.14452	Q9UHP3
122	0.1445	0.1445	A5D8W1
11668	0.1445	0.1445	Q92560
3828	0.144442	0.144442	P30533
12452	0.14431	0.14431	Q96JJ3
4452	0.1442	0.1442	P48507
8880	0.14401	0.14401	Q71SY5
10531	0.144	0.144	Q8NBF6
2124	0.14385	0.14385	O95841
11154	0.14384	0.14384	Q8TC90
5260	0.14351	0.14351	P63316
5929	0.14345	0.14345	Q13009
8088	0.1434	0.1434	Q6IBW4
9161	0.14335	0.14335	Q7Z6B0
5121	0.14334	0.14334	P60410
952	0.1433	0.1433	O15211
14186	0.14329	0.14329	Q9H3U7
4083	0.14328	0.14328	P36404
5526	0.1431	0.1431	Q02153
7665	0.14295	0.14295	Q5T7N3
3604	0.14283	0.14283	P25100
3163	0.1428	0.1428	P16452
4787	0.14271	0.14271	P52747
1649	0.14254	0.14254	O75554
1468	0.14226	0.14226	O60907
3712	0.14211	0.14211	P28289
1753	0.14133	0.14133	O75925
13758	0.141	0.141	Q9BZF3
11420	0.14099	0.14099	Q8WV22
8201	0.1407	0.1407	Q6NUM9
7306	0.14022	0.14022	Q56NI9
11830	0.140204	0.140204	Q92988
9350	0.14019	0.14019	Q86UY5
1208	0.14001	0.14001	O43663
12487	0.14001	0.14001	Q96K49
4666	0.13993	0.13993	P51178
13495	0.13962	0.13962	Q9BVW5
16628	0.13943	0.13943	Q9Y487
